team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2008,STL,2008020612,STL,VAN,AWAY,20090109,Team Level,5on4,1,1,1,482,5.04,0.545,0.429,1.003,0.178,3.23,1.614,0.545,0.545,0.545,4,3,3,10,1,1,0,1,0,1,3,3,6,0,0,7,0,1,0,6,0,1,0.066,0,0.479,0,0,1,10,7,7,0,0.106,0.012,0.012,0.64,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020627,STL,EDM,AWAY,20090111,Team Level,other,1,1,1,121,0.83,0.037,0.029,0.327,0.024,0.286,0.297,0.037,0.037,0.037,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,0,1,1,0,0,0.037,0,0,0,0,0,1,1,1,0,0.008,0,0,0.046,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2008,STL,2008020627,STL,EDM,AWAY,20090111,Team Level,all,0.554,0.5149,0.5,3600,26.902,1.889,1.616,6.682,0.884,15.165,11.764,1.782,2.013,1.896,22,16,14,52,1,1,1,5,2,19,10,21,37,5,10,24,16,13,16,31,5,2,0.661,0.605,0.624,0,0,1,53.097,38,38.912,12,0.361,0.409,0.409,1.842,1.939,1.886,26.113,1.521,1.628,5.832,0.851,15.338,12.83,1.516,1.495,1.49,28,10,11,49,2,0,0,7,0,8,21,26,36,5,10,27,18,12,14,33,5,0,0.955,0.566,0,1,1,0,48.575,38,37.847,9,0.353,0,0,1.874,1.843,1.836
STL,2008,STL,2008020627,STL,EDM,AWAY,20090111,Team Level,5on5,0.6839,0.5441,0.5294,2363,19.635,1.746,0.985,5.004,0.621,10.158,8.485,1.639,1.87,1.753,15,12,10,37,1,1,1,2,1,15,7,14,26,5,10,14,13,7,10,20,5,2,0.517,0.605,0.624,0,0,1,38.097,27,27.912,9,0.205,0.409,0.409,1.542,1.638,1.588,16.217,0.807,0.921,4.066,0.574,9.993,7.639,0.805,0.781,0.779,16,8,7,31,2,0,0,5,0,5,12,14,22,4,8,16,16,8,10,22,2,0,0.566,0.241,0,1,1,0,30.575,24,23.847,7,0.186,0,0,0.993,0.962,0.959
STL,2008,STL,2008020627,STL,EDM,AWAY,20090111,Team Level,4on5,0.0252,0.0769,0.1,558,0.71,0.012,0.017,0.071,0.02,0.223,0.657,0.012,0.012,0.012,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4,1,4,4,1,0,0,0.012,0,0,0,0,0,1,1,1,3,0.005,0,0,0.017,0.017,0.017,6.174,0.465,0.564,1.293,0.184,4.048,2.447,0.461,0.465,0.461,8,1,3,12,0,0,0,2,0,1,6,8,9,1,2,4,0,1,1,7,2,0,0.274,0.19,0,0,0,0,12,9,9,0,0.135,0,0,0.599,0.599,0.595
STL,2008,STL,2008020627,STL,EDM,AWAY,20090111,Team Level,5on4,0.2733,0.6842,0.6429,558,5.727,0.094,0.585,1.28,0.219,4.498,2.325,0.094,0.094,0.094,6,3,4,13,0,0,0,3,1,3,2,6,9,0,0,4,1,2,1,9,0,0,0.094,0,0,0,0,0,13,9,9,0,0.143,0,0,0.237,0.237,0.235,3.722,0.25,0.143,0.473,0.093,1.297,2.744,0.25,0.25,0.25,4,1,1,6,0,0,0,0,0,2,3,4,5,0,0,6,1,3,2,4,1,0,0.115,0.134,0,0,0,0,6,5,5,1,0.032,0,0,0.282,0.282,0.282
STL,2008,STL,2008020639,STL,CGY,AWAY,20090113,Team Level,other,0,0.3333,0,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.61,0.025,0.03,0.096,0.019,0.299,0.53,0.025,0.025,0.025,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.025,0,0,0,0,0,2,1,1,0,0.009,0,0,0.035,0.035,0.035
STL,2008,STL,2008020639,STL,CGY,AWAY,20090113,Team Level,all,0.355,0.463,0.4819,3600,28.493,1.425,1.822,7.568,0.98,16.264,11.941,1.392,1.495,1.46,28,12,10,50,1,4,0,6,1,8,20,27,39,10,29,27,12,8,7,34,5,1,0.691,0.515,0.22,0,1,0,51.191,40,41,6,0.389,0.285,0.285,1.529,1.6,1.587,29.567,2.589,2.133,6.487,0.974,16.99,12.892,2.522,2.51,2.446,34,9,15,58,3,2,0,12,0,13,13,31,40,8,25,34,22,9,7,32,9,2,1.001,1.02,0.569,1,2,0,56.754,43,42.129,3,0.464,0.569,0.569,2.419,2.351,2.321
STL,2008,STL,2008020639,STL,CGY,AWAY,20090113,Team Level,5on5,0.4132,0.4767,0.5,2728,23.353,1.356,1.453,6.12,0.792,13.33,9.948,1.323,1.427,1.392,25,8,8,41,1,3,0,6,1,6,16,24,32,8,25,19,11,5,5,27,5,1,0.622,0.515,0.22,0,1,0,42.191,33,34,4,0.295,0.275,0.275,1.376,1.448,1.435,23.407,1.926,1.598,5.428,0.761,13.432,9.854,1.859,1.847,1.783,25,8,12,45,1,2,0,10,0,11,9,24,32,7,23,24,19,6,4,26,5,2,0.802,0.555,0.569,0,1,0,43.754,33,32.129,2,0.335,0.569,0.569,1.692,1.624,1.594
STL,2008,STL,2008020639,STL,CGY,AWAY,20090113,Team Level,4on5,0.0434,0.1818,0.125,434,0.767,0.022,0.017,0.168,0.026,0.262,0.506,0.022,0.022,0.022,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,2,0,1,2,1,0,0,0.022,0,0,0,0,0,2,1,1,2,0.004,0,0,0.026,0.026,0.026,4.036,0.485,0.425,0.772,0.157,2.755,1.47,0.485,0.485,0.485,7,0,2,9,2,0,0,1,0,2,2,5,5,0,0,6,1,1,3,4,3,0,0.152,0.333,0,1,1,0,9,7,7,1,0.102,0,0,0.522,0.522,0.522
STL,2008,STL,2008020639,STL,CGY,AWAY,20090113,Team Level,5on4,0.235,0.75,0.75,361,4.373,0.047,0.351,1.28,0.162,2.673,1.487,0.047,0.047,0.047,2,4,0,6,0,1,0,0,0,1,4,2,6,2,4,5,1,2,0,6,0,0,0.047,0,0,0,0,0,6,6,6,0,0.089,0.01,0.01,0.126,0.126,0.126,1.515,0.153,0.08,0.19,0.036,0.504,1.038,0.153,0.153,0.153,2,0,0,2,0,0,0,0,0,0,2,2,2,1,2,3,2,2,0,1,1,0,0.021,0.131,0,0,0,0,2,2,2,0,0.018,0,0,0.171,0.171,0.171
STL,2008,STL,2008020651,STL,COL,HOME,20090115,Team Level,other,0.8957,0.3333,0.3333,65,0.624,0.567,0.007,0.006,0.014,0.121,0.285,0.562,0.567,0.562,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.567,0,0,1,1,1,1,0,0.002,0,0,0.57,0.57,0.565,1.343,0.066,0.124,0.31,0.045,1.116,0.339,0.066,0.066,0.066,2,0,0,2,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,2,0,0,0.066,0,0,0,0,0,2,2,2,0,0.035,0,0,0.101,0.101,0.101
STL,2008,STL,2008020651,STL,COL,HOME,20090115,Team Level,all,0.6685,0.5326,0.5588,3600,27.502,2.605,1.677,6.844,0.92,14.626,11.328,2.579,2.607,2.581,26,12,11,49,5,2,1,3,1,8,19,21,33,6,18,29,22,10,6,26,10,2,0.621,1.214,0.769,1,2,2,50.73,38,39.133,4,0.373,0.357,0.357,2.621,2.628,2.603,21.604,1.292,1.318,4.931,0.694,11.944,9.821,1.291,1.299,1.298,26,4,13,43,2,1,0,2,2,9,14,24,28,5,16,27,19,4,5,24,5,1,0.521,0.551,0.22,1,1,0,42.111,30,29.389,5,0.306,0.015,0.015,1.584,1.591,1.589
STL,2008,STL,2008020651,STL,COL,HOME,20090115,Team Level,5on5,0.5641,0.5735,0.5962,2758,22.407,1.513,1.267,5.806,0.743,12.058,9.612,1.505,1.516,1.507,21,10,8,39,2,2,1,3,1,7,16,19,29,6,18,20,17,9,4,24,6,1,0.568,0.743,0.202,0,1,1,40.73,31,32.133,3,0.262,0.357,0.357,1.418,1.426,1.421,15.034,1.169,0.857,3.236,0.47,8.299,6.971,1.167,1.176,1.174,18,3,8,29,2,0,0,2,1,5,11,16,19,5,16,22,15,4,5,15,5,1,0.397,0.551,0.22,1,1,0,28.111,21,20.389,5,0.178,0,0,1.347,1.354,1.353
STL,2008,STL,2008020651,STL,COL,HOME,20090115,Team Level,4on5,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.687,0.041,0.308,1.215,0.13,2.113,1.193,0.041,0.041,0.041,4,1,5,10,0,1,0,0,0,3,1,4,5,0,0,4,1,0,0,5,0,0,0.041,0,0,0,0,0,10,5,5,0,0.086,0.015,0.015,0.112,0.112,0.112
STL,2008,STL,2008020651,STL,COL,HOME,20090115,Team Level,5on4,0.9686,0.8182,0.75,340,4.47,0.524,0.403,1.031,0.163,2.447,1.432,0.512,0.524,0.512,4,2,3,9,2,0,0,0,0,1,3,2,4,0,0,4,2,0,2,2,4,0,0.053,0.471,0,1,1,0,9,6,6,1,0.109,0,0,0.633,0.633,0.618,1.54,0.017,0.03,0.17,0.049,0.415,1.319,0.017,0.017,0.017,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,1,3,0,0,2,0,0,0.017,0,0,0,0,0,2,2,2,0,0.007,0,0,0.024,0.024,0.024
STL,2008,STL,2008020669,STL,CHI,HOME,20090117,Team Level,other,0.6207,0.6,0.5,45,1.289,0.126,0.153,0.227,0.041,0.842,0.612,0.087,0.126,0.087,0,2,1,3,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,2,0,0,0.126,0,0,0,0,0,3,2,2,0,0.052,0,0,0.178,0.178,0.123,0.795,0.077,0.023,0.306,0.018,0.288,0.352,0.077,0.077,0.077,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0.077,0,0,1,0,0,2,2,2,0,0.006,0.065,0.065,0.018,0.018,0.018
STL,2008,STL,2008020669,STL,CHI,HOME,20090117,Team Level,all,0.6112,0.5283,0.5833,3683,35.541,3.168,2.727,8.427,1.112,20.284,13.283,2.995,3.086,2.914,28,21,7,56,1,2,0,2,1,23,20,27,48,5,16,22,20,7,6,34,13,2,1.076,1.585,0.507,1,0,0,54.25,49,47.455,5,0.63,0.388,0.388,3.409,3.312,3.17,23.981,2.015,1.384,6.375,0.795,13.191,10.305,1.987,2.114,2.084,21,14,15,50,2,1,1,4,2,15,11,19,33,7,20,29,19,2,5,28,5,2,0.537,0.599,0.879,1,0,1,52.384,35,36.422,3,0.311,0.065,0.065,2.261,2.375,2.341
STL,2008,STL,2008020669,STL,CHI,HOME,20090117,Team Level,5on5,0.5454,0.4265,0.5094,2874,19.695,1.509,1.25,4.998,0.575,10.634,8.034,1.488,1.427,1.407,16,11,2,29,0,0,0,1,1,12,13,16,27,4,14,19,20,7,6,20,6,1,0.472,0.745,0.293,0,0,0,27.25,27,25.455,5,0.26,0,0,1.769,1.672,1.648,18.419,1.258,0.998,5.087,0.634,9.869,8.155,1.23,1.356,1.327,16,10,13,39,0,0,0,3,1,13,9,16,26,6,18,17,17,2,4,20,5,1,0.422,0.599,0.237,0,0,0,41.384,26,27.422,3,0.206,0,0,1.464,1.577,1.544
STL,2008,STL,2008020669,STL,CHI,HOME,20090117,Team Level,4on5,0.0131,0.1,0.125,277,0.65,0.009,0.021,0.112,0.018,0.234,0.605,0.009,0.009,0.009,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.009,0,0,0,0,0,1,1,1,0,0.005,0,0,0.014,0.014,0.014,4.766,0.68,0.363,0.981,0.144,3.033,1.799,0.68,0.68,0.68,3,4,2,9,1,0,0,1,1,2,2,2,6,0,0,6,1,0,1,6,0,1,0.038,0,0.642,0,0,1,9,7,7,0,0.1,0,0,0.78,0.78,0.78
STL,2008,STL,2008020669,STL,CHI,HOME,20090117,Team Level,5on4,1,1,1,487,13.908,1.524,1.303,3.09,0.478,8.574,4.032,1.411,1.524,1.411,12,7,4,23,1,2,0,1,0,10,5,11,18,1,2,2,0,0,0,11,7,1,0.469,0.84,0.214,1,0,0,23,19,19,0,0.313,0.388,0.388,1.448,1.448,1.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020677,STL,BOS,AWAY,20090119,Team Level,other,0.6182,0.6522,0.7333,174,8.129,1.514,0.637,1.592,0.282,5.177,1.798,1.408,1.514,1.408,8,3,4,15,2,1,1,1,0,7,0,6,9,0,0,3,3,1,0,6,3,2,0.179,0.352,0.983,0,0,2,15,11,11,0,0.207,0.415,0.415,1.306,1.306,1.222,3.027,0.935,0.117,0.4,0.09,1.299,1.157,0.935,0.935,0.935,3,1,4,8,1,0,0,0,0,2,1,2,3,0,0,5,0,1,1,1,1,2,0.013,0.117,0.806,0,0,1,8,4,4,1,0.035,0,0,0.97,0.97,0.97
STL,2008,STL,2008020677,STL,BOS,AWAY,20090119,Team Level,all,0.5146,0.4954,0.5128,3900,28.477,3.113,2.152,5.968,0.95,16.768,11.049,2.966,3.227,3.077,31,9,14,54,4,2,1,6,1,16,11,27,36,6,12,25,25,4,5,29,7,4,0.776,0.9,1.437,0,1,3,56.557,40,41.722,3,0.523,0.628,0.628,3.008,3.122,3.022,26.447,2.936,1.721,6.215,0.913,14.431,11.785,2.858,2.868,2.79,26,12,17,55,4,2,0,5,0,15,12,22,34,5,10,34,26,3,3,25,9,4,0.608,1.069,1.259,1,2,1,53.188,38,36.814,3,0.376,0.263,0.263,3.049,2.97,2.931
STL,2008,STL,2008020677,STL,BOS,AWAY,20090119,Team Level,5on5,0.4785,0.4324,0.4444,3163,17.441,1.547,1.225,3.824,0.555,9.646,7.203,1.508,1.662,1.619,19,5,8,32,2,1,0,5,1,8,7,17,22,4,8,20,19,3,5,18,4,2,0.545,0.548,0.454,0,1,1,34.557,24,25.722,3,0.251,0.212,0.212,1.585,1.699,1.689,20.523,1.686,1.327,5.217,0.74,11.424,9.606,1.614,1.618,1.546,19,11,12,42,2,2,0,4,0,11,11,17,28,5,10,24,23,2,1,22,6,2,0.508,0.726,0.453,1,1,0,40.188,30,28.814,1,0.276,0.263,0.263,1.699,1.621,1.589
STL,2008,STL,2008020677,STL,BOS,AWAY,20090119,Team Level,4on5,0.0032,0.1667,0.2,323,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1,0,0,1,0,0,0,0,0,0,1,1,1,2,4,1,2,0,0,1,0,0,0.001,0,0,0,0,0,1,1,1,0,0.002,0,0,0.003,0.003,0.003,2.897,0.315,0.276,0.598,0.082,1.707,1.022,0.309,0.315,0.309,4,0,1,5,1,0,0,1,0,2,0,3,3,0,0,4,1,0,0,2,2,0,0.088,0.227,0,0,1,0,5,4,4,0,0.065,0,0,0.38,0.38,0.373
STL,2008,STL,2008020677,STL,BOS,AWAY,20090119,Team Level,5on4,1,1,1,240,2.607,0.051,0.28,0.542,0.103,1.935,1.089,0.049,0.051,0.049,3,1,2,6,0,0,0,0,0,1,3,3,4,0,0,1,1,0,0,4,0,0,0.051,0,0,0,0,0,6,4,4,0,0.063,0,0,0.114,0.114,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2008,STL,2008020698,STL,CHI,AWAY,20090121,Team Level,other,0.6253,0.3333,0.5,219,1.627,0.237,0.098,0.273,0.037,0.637,0.718,0.237,0.237,0.237,2,0,0,2,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0.026,0,0.211,0,0,1,2,2,2,0,0.026,0,0,0.263,0.263,0.263,1.488,0.142,0.087,0.252,0.04,0.661,0.818,0.142,0.142,0.142,2,0,2,4,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,1,0,0.04,0.102,0,0,0,0,4,2,2,0,0.02,0,0,0.162,0.162,0.162
STL,2008,STL,2008020698,STL,CHI,AWAY,20090121,Team Level,all,0.4666,0.5761,0.5593,3600,23.77,1.873,1.861,4.743,0.769,13.886,9.868,1.867,1.975,1.97,29,4,20,53,2,0,0,8,0,8,15,27,31,4,11,30,12,3,4,25,5,3,0.567,0.512,0.795,0,0,2,55.546,33,34.595,4,0.431,0,0,2.304,2.424,2.417,19.779,2.141,1.662,3.779,0.559,10.672,7.187,2.077,2.027,1.969,21,5,13,39,0,1,0,2,0,12,11,21,26,6,18,26,19,2,0,14,10,2,0.461,1.229,0.451,0,0,0,36.831,26,24.484,0,0.371,0.249,0.249,2.263,2.151,2.123
STL,2008,STL,2008020698,STL,CHI,AWAY,20090121,Team Level,5on5,0.4531,0.5614,0.5385,2540,14.717,1.203,1.056,2.95,0.496,8.486,6.809,1.202,1.306,1.304,18,3,11,32,0,0,0,6,0,4,11,18,21,4,11,20,11,1,4,15,5,1,0.442,0.512,0.25,0,0,0,34.546,21,22.595,4,0.218,0,0,1.421,1.541,1.54,13.723,1.452,1.103,2.689,0.399,7.311,5.046,1.389,1.339,1.281,14,4,7,25,0,1,0,2,0,10,5,14,18,6,18,18,18,1,0,10,7,1,0.331,0.872,0.249,0,0,0,22.831,18,16.484,0,0.234,0.249,0.249,1.437,1.325,1.298
STL,2008,STL,2008020698,STL,CHI,AWAY,20090121,Team Level,4on5,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567,0.546,0.472,0.837,0.12,2.7,1.324,0.546,0.546,0.546,5,1,4,10,0,0,0,0,0,2,4,5,6,0,0,3,1,0,0,3,2,1,0.089,0.256,0.202,0,0,0,10,6,6,0,0.117,0,0,0.663,0.663,0.663
STL,2008,STL,2008020698,STL,CHI,AWAY,20090121,Team Level,5on4,1,1,1,481,7.426,0.433,0.706,1.521,0.236,4.763,2.341,0.428,0.433,0.428,9,1,9,19,1,0,0,2,0,4,3,8,9,0,0,7,1,1,0,9,0,1,0.099,0,0.334,0,0,1,19,10,10,0,0.187,0,0,0.62,0.62,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020721,STL,OTT,HOME,20090129,Team Level,other,0.0245,0.1111,0.125,192,0.774,0.025,0.028,0.198,0.021,0.358,0.37,0.025,0.025,0.025,0,1,0,1,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,1,0,0,0.025,0,0,0,0,0,1,1,1,0,0.007,0,0,0.032,0.032,0.032,4.273,0.995,0.396,0.794,0.176,3.558,1.081,0.994,0.995,0.994,4,3,1,8,1,0,0,1,0,4,1,3,6,0,0,3,0,0,1,6,0,1,0.114,0,0.881,0,0,1,8,7,7,0,0.131,0,0,1.126,1.126,1.124
STL,2008,STL,2008020721,STL,OTT,HOME,20090129,Team Level,all,0.5508,0.4615,0.4568,3600,26.292,3.361,1.774,5.649,0.864,14.161,11.192,3.141,3.23,3.019,23,14,11,48,1,5,0,5,0,8,18,22,36,5,10,23,22,4,11,25,6,6,0.878,0.787,1.696,0,1,0,46.69,37,36.024,8,0.381,1.405,1.405,2.337,2.242,2.215,30.839,2.741,2.04,6.886,1.019,17.924,13.389,2.727,2.796,2.781,30,14,12,56,3,1,0,6,2,13,19,27,41,3,6,22,21,4,7,36,6,2,0.841,0.623,1.277,1,1,1,57.436,44,45.103,3,0.494,0.081,0.081,3.154,3.218,3.201
STL,2008,STL,2008020721,STL,OTT,HOME,20090129,Team Level,5on5,0.7594,0.5263,0.5424,2789,22.536,2.901,1.569,5.056,0.743,12.675,9.056,2.69,2.77,2.569,20,12,8,40,1,4,0,5,0,8,14,19,31,3,6,18,20,2,11,22,5,5,0.798,0.681,1.421,0,1,0,38.69,32,31.024,8,0.332,1.129,1.129,2.103,2.008,1.981,19.49,0.919,1.113,5.071,0.643,10.796,8.458,0.911,0.974,0.965,20,7,9,36,1,1,0,4,2,6,13,19,26,3,6,14,21,3,5,24,3,0,0.613,0.305,0,0,1,0,37.436,27,28.103,3,0.225,0.081,0.081,1.063,1.127,1.118
STL,2008,STL,2008020721,STL,OTT,HOME,20090129,Team Level,4on5,0.4301,0.3,0.375,367,2.46,0.329,0.111,0.307,0.068,0.628,1.556,0.319,0.329,0.319,3,0,0,3,0,1,0,0,0,0,2,3,3,1,2,1,1,2,0,2,0,1,0.054,0,0.275,0,0,0,3,3,3,0,0.026,0.275,0.275,0.08,0.08,0.079,3.381,0.436,0.322,0.609,0.108,2.391,1.135,0.435,0.436,0.435,3,2,2,7,0,0,0,1,0,2,2,3,5,0,0,3,0,0,1,4,0,1,0.04,0,0.396,0,0,0,7,5,5,0,0.09,0,0,0.526,0.526,0.525
STL,2008,STL,2008020721,STL,OTT,HOME,20090129,Team Level,5on4,0.2129,0.4444,0.1667,252,0.521,0.106,0.066,0.087,0.032,0.499,0.209,0.106,0.106,0.106,0,1,3,4,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0.106,0,0,0,0,4,1,1,0,0.016,0,0,0.122,0.122,0.122,3.694,0.392,0.209,0.412,0.092,1.18,2.715,0.386,0.392,0.386,3,2,0,5,1,0,0,0,0,1,3,2,4,0,0,2,0,1,0,2,3,0,0.074,0.318,0,1,0,0,5,5,5,0,0.048,0,0,0.44,0.44,0.433
STL,2008,STL,2008020738,STL,PHI,HOME,20090131,Team Level,other,0.2849,0.2222,0.2308,448,2.404,0.529,0.167,0.353,0.108,1.305,0.538,0.489,0.529,0.489,2,1,1,4,1,0,0,0,0,2,0,1,2,3,6,9,1,0,1,0,2,1,0,0.315,0.214,0,1,0,4,3,3,1,0.059,0,0,0.588,0.588,0.542,7.016,1.328,0.624,1.411,0.315,4.59,1.731,0.917,1.328,0.917,5,5,4,14,0,1,0,2,0,4,3,5,10,1,2,5,0,0,0,5,1,4,0.087,0.084,1.158,0,0,0,14,10,10,0,0.254,0.084,0.084,1.499,1.499,1.052
STL,2008,STL,2008020738,STL,PHI,HOME,20090131,Team Level,all,0.4221,0.4077,0.4455,3600,31.75,2.894,2.1,7.371,1.093,18.255,13.287,2.805,2.891,2.803,35,10,8,53,4,3,1,8,1,16,13,31,41,13,32,33,15,7,7,33,9,3,1.042,1.095,0.757,1,2,1,54.758,45,45.804,4,0.481,0.659,0.659,2.715,2.718,2.641,40.366,3.962,2.8,9.163,1.412,22.039,16.625,3.418,3.904,3.364,36,20,21,77,0,5,0,9,2,16,24,36,56,12,30,36,18,6,3,42,6,8,1.168,0.704,2.089,0,0,0,73.821,56,54.638,1,0.727,0.804,0.804,3.884,3.841,3.322
STL,2008,STL,2008020738,STL,PHI,HOME,20090131,Team Level,5on5,0.3798,0.4156,0.459,2022,19.811,1.371,1.264,5.116,0.661,11.584,8.004,1.331,1.368,1.329,22,6,4,32,2,2,1,4,1,11,8,20,26,8,22,14,11,4,3,24,3,1,0.721,0.31,0.34,1,0,1,33.758,28,28.804,3,0.255,0.456,0.456,1.169,1.171,1.149,23.536,2.239,1.652,5.793,0.813,12.636,9.868,2.107,2.181,2.053,23,10,12,45,0,3,0,7,1,8,14,23,33,9,24,19,16,4,3,25,5,3,0.919,0.62,0.7,0,0,0,41.821,33,31.638,1,0.347,0.7,0.7,1.886,1.843,1.77
STL,2008,STL,2008020738,STL,PHI,HOME,20090131,Team Level,4on5,0.5465,0.2353,0.3077,459,2.671,0.335,0.163,0.333,0.075,0.671,2.424,0.332,0.335,0.332,4,0,0,4,0,1,0,0,0,1,2,4,4,0,0,4,1,2,0,2,1,1,0.015,0.117,0.203,0,0,0,4,4,4,0,0.038,0.203,0.203,0.17,0.17,0.17,6.827,0.278,0.436,1.454,0.209,3.815,2.808,0.278,0.278,0.278,5,4,4,13,0,1,0,0,1,2,5,5,9,0,0,5,0,0,0,8,0,1,0.047,0,0.231,0,0,0,13,9,9,0,0.106,0.02,0.02,0.364,0.364,0.364
